bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,Manhattan,Brooklyn,Queens,Entire_home,Private_room,Shared_room,price
1.0,2,3,500,150,2,25,13,88,0,1,0,1,0,0,165
1.0,1,2,200,55,1,12,48,94,1,0,0,0,1,0,87
1.0,1,1,0,39,1,29,42,97,0,1,0,0,1,0,79
1.0,1,1,125,50,1,25,122,94,1,0,0,0,1,0,75
1.0,1,1,150,60,1,40,15,96,1,0,0,0,1,0,80
1.0,1,4,100,100,2,30,64,84,0,1,0,1,0,0,115
2.0,1,2,0,75,2,25,79,79,0,1,0,1,0,0,80
2.0,2,4,500,100,2,50,23,99,1,0,0,1,0,0,387
1.0,1,2,0,20,1,25,62,95,1,0,0,0,1,0,95
1.0,2,1,450,110,1,0,36,82,1,0,0,1,0,0,99
1.0,1,2,0,40,2,10,79,95,1,0,0,0,1,0,75
1.0,1,2,0,20,1,20,110,98,1,0,0,0,1,0,95
1.0,1,1,150,50,1,25,7,100,1,0,0,0,1,0,195
1.0,2,3,400,90,2,20,46,92,0,1,0,1,0,0,145
1.0,1,1,0,150,1,0,6,97,0,1,0,1,0,0,125
1.0,1,1,200,70,1,0,77,97,1,0,0,1,0,0,265
1.0,1,1,100,80,1,25,135,87,1,0,0,1,0,0,129
1.0,1,1,400,90,2,0,41,96,1,0,0,1,0,0,199
1.0,1,1,200,50,1,25,35,97,0,1,0,0,1,0,92
1.5,1,1,0,35,1,7,31,99,0,1,0,0,1,0,65
1.5,2,3,120,60,2,25,6,96,1,0,0,0,1,0,175
2.0,1,1,100,15,1,25,158,96,0,1,0,0,1,0,72
1.0,1,1,500,50,1,40,30,98,0,1,0,0,1,0,80
1.0,1,1,300,80,1,30,3,100,0,1,0,0,1,0,120
2.0,2,2,0,150,4,50,60,94,1,0,0,1,0,0,549
1.0,1,1,400,90,1,35,63,99,0,1,0,0,1,0,125
1.0,1,1,0,13,1,16,81,96,0,0,0,0,1,0,20
1.0,2,2,0,100,1,0,14,94,1,0,0,1,0,0,200
1.0,2,3,500,175,3,50,47,96,0,0,0,1,0,0,120
1.0,1,3,100,30,1,10,6,95,0,0,0,0,1,0,110
1.5,2,3,175,70,1,25,70,88,1,0,0,1,0,0,165
1.0,1,2,150,30,1,25,4,100,1,0,0,0,1,0,99
1.0,1,3,300,125,2,25,129,90,1,0,0,1,0,0,99
1.0,2,2,300,95,2,15,110,93,0,1,0,1,0,0,159
1.0,1,1,400,50,1,20,133,92,1,0,0,0,1,0,104
1.0,1,1,350,75,2,100,2,100,0,1,0,0,1,0,90
1.0,1,1,150,25,1,0,25,94,1,0,0,0,1,0,125
1.5,2,4,1000,150,6,50,17,99,0,1,0,1,0,0,250
1.0,1,1,100,50,1,0,67,98,1,0,0,0,1,0,90
1.0,2,4,150,90,2,25,21,98,1,0,0,1,0,0,300
1.0,1,2,350,90,1,20,74,95,1,0,0,0,1,0,125
1.0,1,1,400,150,1,0,135,96,1,0,0,1,0,0,225
1.0,1,1,250,120,2,0,81,97,1,0,0,1,0,0,269
1.0,2,5,100,130,2,20,95,95,0,1,0,1,0,0,229
1.0,1,1,300,75,1,20,68,93,1,0,0,0,1,0,100
1.0,3,3,400,100,6,25,127,95,0,1,0,1,0,0,160
1.0,1,1,0,20,2,50,137,98,0,1,0,0,1,0,119
1.0,1,1,0,80,2,0,17,96,1,0,0,1,0,0,275
1.0,1,1,575,125,1,35,39,94,0,1,0,1,0,0,87
1.0,2,3,400,85,2,15,150,92,0,1,0,1,0,0,160
1.0,1,1,0,60,1,30,29,96,1,0,0,0,1,0,102
1.0,2,4,100,125,3,35,37,89,0,1,0,1,0,0,250
1.0,1,1,500,70,1,0,5,92,1,0,0,1,0,0,129
1.5,2,1,350,100,4,25,5,100,0,1,0,1,0,0,130
1.0,2,3,0,75,4,100,53,98,1,0,0,1,0,0,275
1.0,1,4,0,72,2,25,43,91,0,1,0,1,0,0,70
1.0,1,2,100,85,2,25,106,94,0,1,0,1,0,0,138
1.0,1,2,500,80,1,0,19,100,1,0,0,1,0,0,151
1.0,2,3,663,142,2,19,101,97,1,0,0,1,0,0,208
1.0,1,2,1000,95,2,50,16,99,0,1,0,1,0,0,200
1.0,1,1,350,65,1,0,67,95,1,0,0,0,1,0,110
1.0,2,1,300,0,3,7,16,99,0,1,0,1,0,0,105
1.0,2,2,100,125,1,20,89,93,0,1,0,1,0,0,150
1.0,1,1,100,50,1,0,10,95,0,1,0,0,1,0,55
1.0,1,1,0,50,1,0,11,100,1,0,0,1,0,0,125
2.5,2,2,100,100,4,75,7,94,0,1,0,1,0,0,189
1.0,0,2,0,50,1,0,22,76,1,0,0,1,0,0,95
1.0,1,1,100,80,4,15,5,80,0,1,0,1,0,0,299
1.0,1,1,0,40,1,20,30,89,0,0,1,0,1,0,69
1.0,1,1,0,30,1,20,55,83,0,0,1,0,1,0,69
1.5,1,1,0,10,2,15,100,98,1,0,0,0,1,0,94
1.0,2,2,450,100,2,25,83,95,0,0,0,1,0,0,100
1.0,1,1,100,39,2,34,105,94,0,1,0,0,1,0,39
1.0,2,2,300,60,1,0,19,96,0,1,0,1,0,0,129
1.0,1,2,500,100,2,50,74,94,1,0,0,1,0,0,250
1.0,1,1,200,30,1,30,28,94,0,1,0,0,1,0,55
1.0,1,1,500,75,2,25,122,97,0,1,0,1,0,0,142
1.0,2,2,0,99,2,0,68,98,1,0,0,1,0,0,239
1.0,1,1,0,95,2,25,125,90,1,0,0,1,0,0,50
1.0,1,1,0,50,1,0,109,97,1,0,0,0,1,0,65
2.0,1,1,0,30,1,10,38,92,1,0,0,0,1,0,75
1.0,1,1,0,90,3,60,179,85,1,0,0,1,0,0,210
1.0,2,4,500,150,3,40,14,99,0,1,0,1,0,0,229
1.0,1,2,250,50,2,25,47,80,1,0,0,1,0,0,129
1.0,2,2,550,100,3,40,8,89,1,0,0,1,0,0,100
1.0,1,1,500,200,2,100,17,100,0,1,0,1,0,0,200
1.0,1,1,0,70,2,50,46,96,1,0,0,1,0,0,220
1.0,2,3,500,90,4,25,109,96,0,1,0,1,0,0,235
1.0,2,2,125,0,2,50,186,97,0,1,0,1,0,0,100
1.0,1,1,200,50,2,25,32,95,1,0,0,1,0,0,311
1.0,1,1,250,50,1,25,69,98,1,0,0,0,1,0,89
1.0,1,1,0,0,2,25,13,97,0,1,0,0,1,0,110
1.0,1,1,99,59,1,55,144,92,0,0,1,0,1,0,70
1.0,1,1,250,100,2,35,58,94,1,0,0,1,0,0,89
1.0,1,1,250,100,1,0,71,92,1,0,0,1,0,0,89
1.0,1,1,250,100,1,0,63,90,1,0,0,1,0,0,99
1.0,1,0,0,25,1,10,50,95,1,0,0,0,1,0,80
1.0,0,1,500,100,2,0,37,96,0,1,0,1,0,0,145
1.0,1,0,600,30,1,0,1,97,0,0,1,0,1,0,80
1.0,1,1,350,200,2,35,32,79,1,0,0,1,0,0,80
1.0,1,1,100,35,1,0,115,99,0,1,0,0,1,0,100
1.0,1,2,500,125,2,25,69,97,0,1,0,1,0,0,142
2.5,3,4,0,175,1,0,26,94,0,1,0,1,0,0,300
1.0,1,2,500,100,2,20,4,93,0,1,0,1,0,0,105
1.0,1,1,300,100,1,15,17,97,0,1,0,0,1,0,125
1.0,1,1,200,60,1,0,58,96,0,1,0,1,0,0,92
1.0,1,1,200,15,1,0,35,92,0,1,0,0,1,0,50
1.0,1,1,500,74,1,5,30,90,1,0,0,1,0,0,99
2.0,2,4,100,75,1,0,3,100,0,1,0,1,0,0,68
2.0,3,3,0,100,1,0,30,99,0,1,0,1,0,0,265
1.0,1,1,100,100,1,0,22,90,1,0,0,1,0,0,165
1.0,1,1,500,110,1,0,164,90,1,0,0,1,0,0,150
1.0,1,2,600,100,2,25,66,96,0,1,0,1,0,0,385
1.0,1,1,100,30,1,0,2,100,0,1,0,1,0,0,160
1.0,1,1,400,35,1,0,126,100,0,1,0,0,1,0,120
1.5,2,0,200,0,4,0,63,97,0,1,0,1,0,0,169
1.0,1,2,300,125,2,25,165,91,1,0,0,1,0,0,220
1.5,1,0,0,35,1,15,104,99,0,1,0,0,1,0,85
1.0,1,1,125,0,1,0,185,99,1,0,0,0,1,0,79
2.0,1,1,350,60,1,10,185,96,0,1,0,0,1,0,36
1.5,3,3,0,125,5,25,116,98,0,1,0,1,0,0,325
1.0,1,1,150,90,1,39,15,97,0,1,0,1,0,0,175
1.0,1,1,500,80,2,25,18,99,1,0,0,1,0,0,180
1.0,2,3,300,120,2,25,57,95,0,1,0,1,0,0,209
1.0,1,2,0,50,2,0,58,91,1,0,0,1,0,0,104
1.0,1,1,250,68,1,5,37,96,0,1,0,0,1,0,68
1.0,2,4,400,100,4,5,24,97,0,0,1,1,0,0,107
1.0,1,1,250,120,1,25,19,93,1,0,0,1,0,0,150
1.0,1,1,142,25,1,25,46,91,0,1,0,0,1,0,49
1.0,1,1,300,100,2,75,168,92,1,0,0,1,0,0,185
1.0,1,2,175,50,2,60,1,100,0,1,0,1,0,0,125
2.0,3,4,500,150,5,30,136,98,0,1,0,1,0,0,350
1.0,1,3,0,140,2,35,10,93,0,1,0,1,0,0,150
1.0,1,1,0,150,2,0,6,100,0,1,0,1,0,0,99
1.0,1,1,200,75,3,50,33,86,0,1,0,1,0,0,90
1.0,1,1,0,70,1,50,10,93,1,0,0,0,1,0,82
1.5,3,4,500,180,1,0,64,94,0,1,0,1,0,0,250
1.0,1,1,0,0,1,10,185,98,1,0,0,0,1,0,170
1.0,1,1,150,75,1,0,147,92,1,0,0,1,0,0,118
1.0,0,0,100,30,2,20,42,93,1,0,0,1,0,0,135
2.0,2,4,1000,95,1,0,121,92,0,0,0,1,0,0,250
1.0,1,1,250,150,2,0,20,100,0,1,0,1,0,0,200
1.0,1,1,500,75,1,30,17,91,1,0,0,0,1,0,50
1.0,1,1,1500,175,2,0,26,96,1,0,0,1,0,0,235
1.0,1,1,400,0,1,20,5,100,0,1,0,0,1,0,36
1.0,2,2,300,95,1,50,2,100,1,0,0,1,0,0,250
1.0,2,1,100,80,1,25,89,96,1,0,0,0,1,0,93
2.0,2,2,1000,130,4,75,2,100,0,1,0,1,0,0,275
1.0,1,2,500,100,2,0,19,86,1,0,0,1,0,0,140
1.0,1,1,800,20,1,15,23,91,0,1,0,1,0,0,80
1.0,2,2,500,100,2,0,94,97,1,0,0,1,0,0,300
1.0,1,1,250,100,1,0,68,94,1,0,0,1,0,0,99
1.0,1,1,250,100,1,10,43,98,0,1,0,0,1,0,98
1.0,1,4,250,75,1,50,37,96,1,0,0,1,0,0,102
1.0,1,2,0,95,1,35,160,93,1,0,0,1,0,0,195
1.0,2,2,300,60,1,30,74,93,0,0,1,0,1,0,150
1.0,2,5,750,100,4,20,56,99,1,0,0,1,0,0,170
1.0,2,3,100,60,2,25,105,97,1,0,0,1,0,0,185
1.0,1,1,0,75,1,0,18,99,1,0,0,0,1,0,58
1.0,1,1,500,95,2,0,34,98,0,1,0,1,0,0,195
1.0,1,1,250,100,1,0,60,94,1,0,0,1,0,0,88
1.0,0,1,300,80,2,50,23,84,1,0,0,1,0,0,195
1.0,1,0,250,50,2,17,2,100,0,1,0,0,1,0,200
1.0,1,1,500,60,1,0,30,96,0,1,0,1,0,0,135
1.0,1,1,1300,50,1,10,6,96,0,1,0,0,1,0,65
1.0,1,2,200,100,2,65,27,91,1,0,0,1,0,0,210
1.0,1,2,300,100,2,50,46,90,1,0,0,1,0,0,300
1.0,3,3,300,120,5,25,35,99,1,0,0,1,0,0,220
1.0,1,1,200,50,1,50,25,97,1,0,0,1,0,0,120
1.0,2,2,350,100,4,25,58,97,0,1,0,1,0,0,250
1.0,1,1,0,40,1,0,80,97,1,0,0,0,1,0,99
1.0,1,1,0,75,1,15,40,87,0,1,0,1,0,0,120
1.0,2,2,750,100,2,50,87,97,1,0,0,1,0,0,295
1.0,1,1,100,20,1,10,42,98,1,0,0,0,1,0,125
1.0,1,2,1000,75,2,60,121,95,1,0,0,0,1,0,107
1.0,1,1,0,70,1,30,21,93,1,0,0,0,1,0,125
1.0,1,1,180,65,1,0,32,99,0,1,0,1,0,0,110
1.0,1,2,300,100,2,75,14,100,0,1,0,1,0,0,130
1.0,1,1,300,29,1,20,132,97,1,0,0,0,1,0,79
1.5,1,1,500,58,1,10,41,94,0,1,0,0,1,0,64
1.0,2,5,100,75,2,20,104,89,0,1,0,1,0,0,133
1.0,1,2,300,170,1,0,19,89,1,0,0,1,0,0,120
1.0,1,1,500,40,1,40,149,98,0,1,0,0,1,0,120
1.0,1,1,0,80,1,0,16,100,0,1,0,0,1,0,78
1.5,1,1,300,60,1,60,31,96,1,0,0,0,1,0,96
1.0,1,1,0,50,1,20,51,99,1,0,0,0,1,0,75
1.0,1,2,500,100,2,30,63,93,0,1,0,1,0,0,155
1.0,1,1,500,20,1,15,28,100,0,1,0,0,1,0,150
1.0,1,1,200,100,2,30,67,95,1,0,0,1,0,0,200
1.0,0,1,300,85,1,0,110,94,1,0,0,1,0,0,215
2.0,1,2,400,70,2,30,162,98,0,1,0,1,0,0,195
1.0,1,2,425,65,2,20,102,97,0,1,0,1,0,0,175
1.0,1,1,250,50,1,7,5,92,0,1,0,0,1,0,80
1.0,1,2,650,100,1,85,34,95,1,0,0,1,0,0,185
1.0,1,1,0,75,1,17,62,98,0,1,0,0,1,0,72
1.5,1,1,500,120,5,0,11,95,1,0,0,1,0,0,199
1.0,2,0,1000,60,1,25,46,96,1,0,0,0,1,0,75
1.0,1,1,0,35,1,0,133,95,1,0,0,0,1,0,125
1.0,1,1,1000,80,1,0,8,98,0,1,0,1,0,0,175
1.0,1,2,250,70,2,15,162,89,1,0,0,0,1,0,55
1.0,1,2,250,100,2,15,145,90,1,0,0,0,1,0,55
1.0,1,1,450,100,2,50,61,97,1,0,0,1,0,0,275
1.0,1,1,200,85,1,0,111,95,0,1,0,1,0,0,129
1.0,1,1,150,60,1,0,12,100,1,0,0,1,0,0,179
1.0,1,1,0,100,2,100,20,93,0,1,0,1,0,0,149
1.0,1,0,500,110,2,40,28,94,0,1,0,1,0,0,180
1.5,1,0,0,20,1,20,74,95,0,1,0,0,1,0,100
1.0,1,1,200,80,1,0,38,95,0,1,0,1,0,0,128
1.0,0,1,600,45,1,25,36,98,1,0,0,1,0,0,144
1.0,1,0,400,100,2,50,151,94,1,0,0,1,0,0,120
1.0,1,1,1000,60,1,30,107,97,1,0,0,0,1,0,120
1.0,1,2,300,75,1,12,51,99,0,0,1,1,0,0,99
1.0,1,1,0,25,2,40,55,99,0,1,0,1,0,0,115
1.0,1,1,0,0,2,0,96,93,1,0,0,0,1,0,125
1.0,1,2,300,75,2,0,58,95,1,0,0,1,0,0,80
1.0,1,1,100,20,1,15,88,85,0,1,0,0,1,0,35
1.5,1,1,250,55,2,35,18,99,0,1,0,0,1,0,64
1.0,2,1,200,50,1,20,28,98,1,0,0,0,1,0,90
1.0,2,4,0,125,2,10,16,93,1,0,0,1,0,0,136
1.0,2,4,500,75,2,35,43,93,0,1,0,1,0,0,125
1.0,1,1,300,40,2,0,57,97,1,0,0,1,0,0,148
1.0,1,1,400,49,2,20,168,94,0,0,1,0,1,0,89
1.0,0,1,600,120,1,0,52,97,1,0,0,1,0,0,225
1.0,1,1,500,99,2,20,184,96,0,1,0,1,0,0,165
1.0,1,1,500,80,1,25,2,90,0,1,0,0,1,0,80
1.0,1,1,400,100,2,35,4,100,0,1,0,1,0,0,115
1.0,1,1,250,120,2,25,33,93,0,1,0,1,0,0,120
1.0,1,1,700,30,2,0,8,89,1,0,0,1,0,0,150
1.0,1,1,150,49,1,0,108,92,0,0,1,0,1,0,61
1.0,1,1,0,75,1,0,19,95,0,1,0,1,0,0,150
1.0,1,1,500,100,1,0,30,95,1,0,0,1,0,0,234
1.0,1,1,0,50,3,25,40,90,0,1,0,1,0,0,195
1.0,1,1,400,75,2,20,56,98,0,1,0,1,0,0,200
1.0,0,1,500,0,1,0,3,73,1,0,0,1,0,0,90
1.0,0,1,500,0,1,0,2,100,1,0,0,1,0,0,100
1.0,1,1,300,45,2,75,84,92,1,0,0,1,0,0,160
1.0,1,1,350,75,2,0,12,96,1,0,0,1,0,0,149
1.5,1,1,1000,100,1,40,6,96,1,0,0,1,0,0,150
1.0,2,2,100,100,2,35,108,91,1,0,0,1,0,0,197
1.0,1,1,500,85,2,30,187,88,1,0,0,1,0,0,127
1.0,1,1,100,20,1,30,37,96,1,0,0,0,1,0,110
1.0,0,1,299,69,1,10,46,99,1,0,0,1,0,0,99
1.0,1,1,200,0,1,0,94,99,1,0,0,0,1,0,113
1.0,1,1,500,100,1,0,15,99,0,1,0,1,0,0,100
1.0,2,1,349,69,2,15,79,88,0,1,0,1,0,0,199
1.0,1,1,0,65,1,0,15,92,0,1,0,1,0,0,140
1.0,1,1,0,0,1,10,72,95,0,1,0,0,1,0,45
1.0,1,1,300,100,1,0,115,92,0,1,0,1,0,0,109
1.0,1,1,400,65,1,0,162,93,1,0,0,0,1,0,108
1.0,0,1,250,60,2,30,47,92,1,0,0,1,0,0,141
0.0,1,2,100,30,2,50,70,95,0,1,0,0,1,0,250
2.0,1,2,300,0,1,30,11,98,0,0,1,0,1,0,75
1.0,2,3,150,60,1,30,3,90,1,0,0,0,1,0,88
0.5,1,1,300,80,1,0,40,91,1,0,0,0,1,0,65
1.0,1,1,150,15,1,10,56,79,0,0,1,0,1,0,58
1.0,1,1,150,50,1,10,37,93,0,0,1,0,1,0,100
1.0,1,1,300,0,1,0,1,100,0,0,1,0,1,0,65
1.0,1,2,450,45,1,18,48,94,0,0,0,0,1,0,54
1.0,1,1,100,75,1,0,37,95,1,0,0,1,0,0,179
1.0,1,1,250,150,1,5,68,98,1,0,0,0,1,0,55
1.0,2,2,1000,150,1,0,25,91,1,0,0,1,0,0,299
1.0,2,3,150,120,4,25,19,97,0,1,0,1,0,0,249
1.0,1,1,150,50,1,0,77,90,0,1,0,1,0,0,179
1.0,1,2,100,35,2,25,119,97,0,1,0,1,0,0,220
1.0,2,2,250,100,2,30,67,95,0,1,0,1,0,0,150
2.0,3,3,500,150,6,30,63,98,0,1,0,1,0,0,500
2.0,1,1,250,40,2,50,8,93,0,1,0,0,1,0,68
1.0,1,1,500,100,1,0,1,100,0,1,0,1,0,0,150
1.0,1,2,100,25,1,25,177,97,1,0,0,0,1,0,75
1.0,1,1,100,15,1,0,13,86,1,0,0,0,1,0,95
1.0,1,1,0,75,1,75,11,100,1,0,0,0,1,0,72
1.0,0,1,0,75,1,0,28,99,1,0,0,1,0,0,230
1.0,1,1,250,35,2,0,32,94,0,1,0,0,1,0,150
1.0,0,1,300,60,2,20,76,91,0,1,0,1,0,0,150
1.0,1,1,125,75,1,25,60,95,0,0,0,0,1,0,75
1.0,1,1,150,75,1,35,2,100,0,1,0,0,1,0,69
1.5,2,2,200,100,4,50,6,93,1,0,0,1,0,0,299
1.0,1,1,0,0,1,25,55,95,0,0,1,0,1,0,68
1.0,1,1,500,120,2,25,56,97,1,0,0,1,0,0,175
1.0,3,3,500,125,6,75,52,94,0,1,0,1,0,0,330
1.0,2,2,0,50,2,15,86,96,1,0,0,1,0,0,240
1.0,1,1,125,75,1,25,36,92,0,0,0,0,1,0,75
1.0,2,2,100,75,3,50,75,96,0,1,0,0,1,0,210
1.0,1,1,100,20,2,10,147,94,0,1,0,0,1,0,85
1.0,2,3,585,120,4,0,29,93,1,0,0,1,0,0,495
1.0,1,2,300,110,1,45,30,99,0,1,0,0,1,0,65
1.0,2,2,650,120,2,35,8,89,0,1,0,0,1,0,146
1.0,1,1,150,50,1,0,19,93,1,0,0,0,1,0,79
1.0,1,1,500,150,1,99,68,95,1,0,0,1,0,0,450
1.0,1,1,100,60,2,35,17,98,1,0,0,1,0,0,150
1.0,1,1,151,61,1,0,71,93,1,0,0,1,0,0,144
1.0,1,1,1000,125,2,75,18,98,1,0,0,1,0,0,195
1.0,1,3,0,50,2,35,64,90,1,0,0,1,0,0,169
1.5,1,1,200,30,1,40,7,88,1,0,0,0,1,0,95
2.0,3,5,400,100,5,25,160,92,0,1,0,1,0,0,168
2.0,2,3,300,120,4,20,8,100,0,1,0,1,0,0,50
1.0,1,1,100,50,1,25,89,95,0,1,0,0,1,0,99
1.0,2,2,0,0,1,15,67,92,1,0,0,0,1,0,70
1.0,1,1,0,50,1,25,52,93,0,1,0,0,1,0,66
1.0,1,0,200,30,2,0,171,92,0,1,0,0,1,0,95
1.0,1,2,0,120,2,25,116,98,1,0,0,1,0,0,249
1.0,1,1,200,65,1,50,57,91,1,0,0,0,1,0,75
1.0,1,2,1500,200,1,0,4,100,1,0,0,1,0,0,171
1.0,1,2,1000,200,1,0,8,100,1,0,0,1,0,0,185
1.0,1,1,500,0,1,0,3,80,1,0,0,1,0,0,120
1.0,1,1,200,18,1,10,1,100,1,0,0,1,0,0,133
1.0,1,1,300,100,4,100,20,93,1,0,0,1,0,0,259
1.0,1,2,150,40,2,0,2,100,1,0,0,1,0,0,97
1.0,1,1,250,90,1,25,66,89,1,0,0,1,0,0,199
1.0,1,1,0,50,1,0,7,87,1,0,0,1,0,0,125
1.0,1,1,95,30,1,0,60,95,0,1,0,0,1,0,39
1.0,1,1,500,150,1,0,19,98,1,0,0,1,0,0,125
1.0,1,2,150,0,2,0,83,95,1,0,0,1,0,0,170
1.0,1,1,150,90,2,20,19,100,1,0,0,0,1,0,155
1.0,1,1,150,75,1,0,53,96,1,0,0,0,1,0,85
1.0,1,1,300,45,1,20,171,97,0,1,0,0,1,0,61
1.0,1,2,100,30,1,25,40,86,0,1,0,1,0,0,80
1.0,2,2,500,80,3,25,46,98,1,0,0,1,0,0,400
1.0,1,1,300,125,1,0,52,95,0,1,0,1,0,0,149
1.0,1,1,0,75,1,40,65,92,1,0,0,0,1,0,95
1.0,1,1,250,70,1,0,106,90,0,1,0,1,0,0,125
1.0,1,2,0,20,1,10,76,95,1,0,0,0,1,0,80
1.0,1,1,100,50,1,50,68,90,1,0,0,0,1,0,100
1.0,1,1,500,0,1,0,13,95,0,0,1,0,1,0,39
1.0,1,2,0,20,1,10,192,90,0,0,0,1,0,0,49
1.0,2,1,800,100,2,40,43,100,1,0,0,1,0,0,350
1.0,1,1,0,40,1,0,28,94,0,1,0,1,0,0,125
1.0,1,1,0,75,1,0,32,94,0,1,0,0,1,0,50
1.0,2,4,400,80,2,15,24,94,1,0,0,1,0,0,133
1.0,1,1,0,150,2,8,63,94,1,0,0,1,0,0,155
1.0,1,1,100,29,1,19,58,98,0,1,0,0,1,0,103
1.0,1,1,700,120,2,100,10,95,1,0,0,1,0,0,600
1.0,1,2,0,40,1,18,172,96,0,1,0,0,1,0,70
1.0,3,3,350,85,3,10,110,89,0,1,0,1,0,0,82
1.0,2,2,100,40,2,25,64,97,0,1,0,1,0,0,175
1.0,1,1,450,60,2,20,4,99,0,1,0,1,0,0,100
1.0,1,1,1100,0,2,30,3,100,0,0,1,0,1,0,55
2.0,1,1,100,80,1,0,80,97,0,1,0,0,1,0,45
1.0,1,1,150,50,1,0,41,94,0,1,0,1,0,0,165
1.5,1,1,100,50,1,30,1,100,1,0,0,0,1,0,65
1.0,1,1,250,60,1,30,142,96,1,0,0,0,1,0,85
1.5,1,1,100,25,1,0,31,92,0,0,1,0,1,0,55
1.0,1,1,175,75,2,100,12,98,1,0,0,0,1,0,59
2.0,2,5,500,130,5,25,99,98,1,0,0,1,0,0,280
1.0,1,1,750,90,1,0,72,94,0,1,0,1,0,0,235
1.0,2,3,500,125,4,0,74,94,0,1,0,1,0,0,200
1.0,1,2,300,100,2,15,52,93,0,1,0,1,0,0,150
1.0,1,1,200,60,1,20,28,88,0,1,0,0,1,0,75
1.0,1,1,0,0,1,10,8,90,1,0,0,1,0,0,200
1.0,1,1,100,10,1,10,101,86,0,0,1,0,1,0,45
1.0,1,1,500,50,1,0,4,100,0,1,0,1,0,0,145
1.5,1,1,1000,35,1,0,48,97,1,0,0,0,1,0,69
1.0,1,1,100,55,1,35,148,94,0,0,1,0,1,0,70
1.0,2,2,100,75,4,40,69,94,0,1,0,1,0,0,149
1.0,1,1,500,75,1,25,149,95,1,0,0,0,1,0,160
2.0,1,1,100,50,1,10,1,100,0,1,0,0,1,0,100
2.0,1,1,350,60,1,10,169,95,0,1,0,0,1,0,35
1.0,1,3,300,75,4,0,52,96,1,0,0,1,0,0,225
1.0,0,1,250,75,1,0,123,92,0,1,0,1,0,0,145
1.0,0,1,1000,85,1,0,110,93,1,0,0,1,0,0,210
1.0,1,2,200,70,2,0,10,100,0,1,0,1,0,0,195
1.0,1,1,300,100,1,0,35,93,1,0,0,1,0,0,140
1.0,1,1,1000,100,2,75,3,100,1,0,0,1,0,0,250
1.0,1,1,300,100,1,10,27,93,0,0,0,1,0,0,60
1.0,1,4,200,0,2,80,48,91,1,0,0,1,0,0,155
1.0,1,1,200,65,1,20,62,95,0,1,0,0,1,0,82
1.0,1,1,200,65,1,50,58,92,1,0,0,0,1,0,75
1.0,1,1,800,80,1,0,7,91,1,0,0,1,0,0,105
1.0,2,4,500,200,1,0,1,100,1,0,0,1,0,0,150
1.0,1,2,300,80,2,15,189,93,1,0,0,1,0,0,115
1.0,2,2,500,0,1,0,5,76,1,0,0,1,0,0,116
2.0,1,1,250,25,1,100,33,99,0,1,0,0,1,0,40
2.0,3,3,300,50,1,0,6,100,0,1,0,1,0,0,200
1.0,1,1,200,60,2,20,39,99,1,0,0,1,0,0,158
1.0,1,2,250,35,2,25,190,97,1,0,0,0,1,0,85
1.0,1,1,100,85,2,25,34,96,1,0,0,0,1,0,36
1.0,1,1,200,50,1,30,36,98,0,1,0,0,1,0,85
1.0,1,1,100,10,1,10,90,87,0,0,1,0,1,0,45
1.0,1,1,100,10,1,10,127,85,0,0,1,0,1,0,45
1.0,1,1,250,65,1,25,5,100,0,1,0,0,1,0,79
1.0,2,1,125,20,1,60,1,100,1,0,0,0,1,0,85
1.0,1,1,100,50,1,60,12,93,0,0,1,0,1,0,60
1.0,1,1,1500,150,2,25,16,98,1,0,0,1,0,0,139
1.0,1,1,150,60,1,0,153,99,1,0,0,0,1,0,95
1.0,2,4,200,100,6,50,1,100,0,1,0,1,0,0,215
1.0,1,1,0,40,1,10,64,98,0,1,0,0,1,0,49
1.0,1,3,300,80,1,0,80,99,0,1,0,1,0,0,190
2.0,1,1,250,25,1,25,38,97,0,1,0,0,1,0,68
1.0,1,1,300,100,1,0,36,99,0,1,0,1,0,0,185
1.0,2,2,0,45,4,20,94,92,1,0,0,1,0,0,225
1.0,1,2,500,100,3,25,23,96,1,0,0,1,0,0,199
1.0,0,2,100,100,2,30,110,90,0,0,1,0,1,0,93
1.0,1,2,0,25,1,0,73,90,0,1,0,0,1,0,109
1.0,1,1,200,75,1,50,29,96,1,0,0,1,0,0,148
1.0,1,1,100,20,1,0,18,88,0,0,1,0,1,0,57
1.0,1,1,500,55,1,25,67,89,1,0,0,0,1,0,60
1.0,1,1,500,55,1,25,48,93,1,0,0,0,1,0,60
1.0,1,1,500,55,1,25,34,91,1,0,0,0,1,0,60
1.0,1,1,250,75,3,15,126,88,0,1,0,1,0,0,125
1.0,1,1,500,55,1,25,38,90,1,0,0,0,1,0,60
1.5,1,2,250,25,1,25,38,94,0,1,0,0,1,0,75
1.0,1,1,0,25,1,15,90,93,0,1,0,0,1,0,89
1.0,2,1,0,50,1,0,11,93,0,1,0,1,0,0,99
1.0,1,1,150,35,1,0,28,98,0,1,0,0,1,0,90
1.0,1,1,100,15,1,35,42,95,1,0,0,0,1,0,80
1.0,1,1,100,15,1,35,29,94,1,0,0,0,1,0,65
1.0,1,1,250,50,1,25,80,95,1,0,0,0,1,0,120
1.5,1,1,100,20,1,25,20,96,0,0,0,0,1,0,47
